Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Month,Year,Production Qty,Domestic Sale,Export Sale,Category,Category Name,YrMth
MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,SEP,2013,2451,2159,288,PVUV,Utility vehicles PV,01-09-2013
MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,SEP,2013,1393,1275,22,PVUV,Utility vehicles PV,01-09-2013
MMXOF1U2PT,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,SEP,2013,472,846,30,PVUV,Utility vehicles PV,01-09-2013
TMSIF2U2PT,SI,Safari,TATA MOTORS LTD,SUV,UV2,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HYVRCCMSLP,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,OCT,2013,1420,1154,0,PVPC,Passenger car PV,01-10-2013
HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,OCT,2013,3181,3395,0,PVPC,Passenger car PV,01-10-2013
HCCTCCMSLP,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,OCT,2013,0,31,0,PVPC,Passenger car PV,01-10-2013
GMSLOCMSDI,SL,Sail,GENERAL MOTORS INDIA PVT LTD,C,Mid-Size,DIESEL,OCT,2013,650,688,0,PVPC,Passenger car PV,01-10-2013
GMSLOCMSPT,SL,Sail,GENERAL MOTORS INDIA PVT LTD,C,Mid-Size,PETROL,OCT,2013,415,535,0,PVPC,Passenger car PV,01-10-2013
GMAVCCMSLP,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
GMAVCCMSDI,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
GMAVCCMSPT,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
FIFFOCMSDI,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,OCT,2013,34,409,0,PVPC,Passenger car PV,01-10-2013
FIFFOCMSPT,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,PETROL,OCT,2013,0,1,0,PVPC,Passenger car PV,01-10-2013
FIFCOCMSPT,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,PETROL,OCT,2013,530,92,286,PVPC,Passenger car PV,01-10-2013
FIFCOCMSDI,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,OCT,2013,33,709,0,PVPC,Passenger car PV,01-10-2013
TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,OCT,2013,137,189,0,PVPC,Passenger car PV,01-10-2013
TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,OCT,2013,128,163,0,PVPC,Passenger car PV,01-10-2013
SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,OCT,2013,69,62,0,PVPC,Passenger car PV,01-10-2013
SKOAP3EEDI,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,DIESEL,OCT,2013,325,366,0,PVPC,Passenger car PV,01-10-2013
SKLUODEELP,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
SKLUODEEPT,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
SKLUODEEDI,LU,Laura,SKODAAUTO INDIA PVT LTD,D,Executive,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
RIRFODEELP,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
RIRFODEEDI,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,DIESEL,OCT,2013,10,12,0,PVPC,Passenger car PV,01-10-2013
RIRFODEEPT,RF,Renault FLUENCE,RENAULT INDIA PVT LTD,D,Executive,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSKIOEEEHY,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSKIOEEELP,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSKIOEEEDI,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSKIOEEEPT,KI,Kizashi,MARUTI SUZUKI INDIA LTD,E,Executive,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
FALACCEEDI,LA,Linea,FIAT INDIA AUTOMOBILES PVT LTD,C+,Executive,DIESEL,OCT,2013,402,303,0,PVPC,Passenger car PV,01-10-2013
MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,SEP,2013,8470,8924,7,PVUV,Utility vehicles PV,01-09-2013
MMBOF1U1PT,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMTIF1U2DI,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMTIF1U2PT,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMQOF2U1DI,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,SEP,2013,382,382,11,PVUV,Utility vehicles PV,01-09-2013
MMQOF2U1PT,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMSTF1U1DI,ST,ST,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMSTF1U1PT,ST,ST,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,SEP,2013,904,1282,0,PVUV,Utility vehicles PV,01-09-2013
MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,SEP,2013,903,1375,0,PVUV,Utility vehicles PV,01-09-2013
MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MSGYF1U1DI,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,SEP,2013,154,61,1,PVUV,Utility vehicles PV,01-09-2013
NMEAF1U1PT,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,SEP,2013,620,132,480,PVUV,Utility vehicles PV,01-09-2013
RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2013,4448,3841,1687,PVUV,Utility vehicles PV,01-09-2013
GMEYF1U2DI,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,SEP,2013,1463,1404,0,PVUV,Utility vehicles PV,01-09-2013
GMEYF1U2PT,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,SEP,2013,107,139,0,PVUV,Utility vehicles PV,01-09-2013
GMTVF1U2DI,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,SEP,2013,286,357,0,PVUV,Utility vehicles PV,01-09-2013
GMTVF1U2PT,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HYROF1U2DI,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,DIESEL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HYROF1U2PT,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMHTF1U2DI,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,SEP,2013,0,1,0,PVUV,Utility vehicles PV,01-09-2013
VIJAODEELP,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,LPG,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
VIJAODEEHY,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,HYBRID,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
HCADOEPMPT,AD,Accord,HONDA CARS INDIA LTD,E,Premium:,PETROL,SEP,2013,0,46,0,PVPC,Passenger car PV,01-09-2013
HYSNOEPMPT,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,PETROL,SEP,2013,15,13,0,PVPC,Passenger car PV,01-09-2013
GMBTOBCTLP,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,LPG,SEP,2013,21,20,0,PVPC,Passenger car PV,01-09-2013
FIFGOBCTHY,FG,Figo,FORD INDIA PVT LTD,B,Compact:,HYBRID,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
FIFGOBCTLP,FG,Figo,FORD INDIA PVT LTD,B,Compact:,LPG,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,SEP,2013,5005,4650,0,PVUV,Utility vehicles PV,01-09-2013
FMFOF2U3DI,FO,Force One,FORCE MOTORS LTD,SUV,UV3,DIESEL,SEP,2013,70,65,0,PVUV,Utility vehicles PV,01-09-2013
FMFOF2U3PT,FO,Force One,FORCE MOTORS LTD,SUV,UV3,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
FMTXF1U3DI,TX,Trax,FORCE MOTORS LTD,MPV,UV3,DIESEL,SEP,2013,280,229,0,PVUV,Utility vehicles PV,01-09-2013
FMTXF1U3PT,TX,Trax,FORCE MOTORS LTD,MPV,UV3,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
TMAAF2U3DI,AA,Aria,TATA MOTORS LTD,SUV,UV3,DIESEL,SEP,2013,42,27,23,PVUV,Utility vehicles PV,01-09-2013
TMXNF2U3DI,XN,Xenon,TATA MOTORS LTD,SUV,UV3,DIESEL,SEP,2013,3,4,0,PVUV,Utility vehicles PV,01-09-2013
TMXNF2U3PT,XN,Xenon,TATA MOTORS LTD,SUV,UV3,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,SEP,2013,36,57,0,PVUV,Utility vehicles PV,01-09-2013
FIEVF2U4PT,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
GMCPF2U4DI,CP,Captiva,GENERAL MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,SEP,2013,0,2,0,PVUV,Utility vehicles PV,01-09-2013
GMCPF2U4PT,CP,Captiva,GENERAL MOTORS INDIA PVT LTD,SUV,UV4:,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HMORF2U4PT,OR,OUTLANDER,HINDUSTAN MOTORS LTD,SUV,UV4:,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HMORF2U4DI,OR,OUTLANDER,HINDUSTAN MOTORS LTD,SUV,UV4:,DIESEL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HCCVF2U4PT,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,PETROL,SEP,2013,150,134,0,PVUV,Utility vehicles PV,01-09-2013
HCCVF2U4DI,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,DIESEL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HYSFF2U4DI,SF,Santa Fe,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,DIESEL,SEP,2013,2,21,0,PVUV,Utility vehicles PV,01-09-2013
HYSFF2U4PT,SF,Santa Fe,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
IMMUF2U4DI,MU,MU-7,ISUZU MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,SEP,2013,0,2,0,PVUV,Utility vehicles PV,01-09-2013
IMMUF2U4PT,MU,MU-7,ISUZU MOTORS INDIA PVT LTD,SUV,UV4:,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
MMRNF2U4DI,RN,Rexton,MAHINDRA & MAHINDRA LTD,SUV,UV4:,DIESEL,SEP,2013,10,126,0,PVUV,Utility vehicles PV,01-09-2013
MMRNF2U4PT,RN,Rexton,MAHINDRA & MAHINDRA LTD,SUV,UV4:,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
HYSNOEPMDI,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,DIESEL,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
TKPSP3PMPT,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,PETROL,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
TKPSP3PMDI,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,DIESEL,SEP,2013,0,0,0,PVPC,Passenger car PV,01-09-2013
ALSEF1U1DI,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,DIESEL,SEP,2013,795,807,0,PVUV,Utility vehicles PV,01-09-2013
ALSEF1U1PT,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,PETROL,SEP,2013,0,0,0,PVUV,Utility vehicles PV,01-09-2013
FIFEF2U1PT,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,PETROL,SEP,2013,1972,640,1265,PVUV,Utility vehicles PV,01-09-2013
FIFEF2U1DI,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,DIESEL,SEP,2013,4386,5563,141,PVUV,Utility vehicles PV,01-09-2013
SKFABBCTDI,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,DIESEL,OCT,2013,0,317,0,PVPC,Passenger car PV,01-10-2013
SKFABBCTPT,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,PETROL,OCT,2013,0,46,0,PVPC,Passenger car PV,01-10-2013
RIPEBBCTLP,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
RIPEBBCTPT,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,PETROL,OCT,2013,45,76,0,PVPC,Passenger car PV,01-10-2013
RIPEBBCTDI,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,DIESEL,OCT,2013,193,235,0,PVPC,Passenger car PV,01-10-2013
NMMRBBCTLP,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,OCT,2013,179,277,0,PVPC,Passenger car PV,01-10-2013
TMNOALMOCN,NO,Nano,TATA MOTORS LTD,A LOW,Micro,CNG,OCT,2013,309,174,0,PVPC,Passenger car PV,01-10-2013
HCMBF1U1DI,MB,Mobilio,HONDA CARS INDIA LTD,MPV,UV1,DIESEL,OCT,2013,0,0,0,PVUV,Utility vehicles PV,01-10-2013
HCMBF1U1PT,MB,Mobilio,HONDA CARS INDIA LTD,MPV,UV1,PETROL,OCT,2013,0,0,0,PVUV,Utility vehicles PV,01-10-2013
TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
GMSKOBMILP,SK,Spark,GENERAL MOTORS INDIA PVT LTD,B,Mini:,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
FMTGF1U1DI,TG,Trax-Gama,FORCE MOTORS LTD,MPV,UV1,DIESEL,OCT,2013,3,14,0,PVUV,Utility vehicles PV,01-10-2013
NMXTF2U4DI,XT,X-Trail,NISSAN MOTOR INDIA PVT LTD,SUV,UV4:,DIESEL,OCT,2013,0,0,0,PVUV,Utility vehicles PV,01-10-2013
TMZTOBCTDI,ZT,Zest,TATA MOTORS LTD,B,Compact:,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
TMZTOBCTPT,ZT,Zest,TATA MOTORS LTD,B,Compact:,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYI1OBCTDI,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYI1OBCTHY,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HFJSF2U4DI,JS,PAJERO SPORT,HINDUSTAN MOTOR FINANCE CORPORATION LTD,SUV,UV4:,DIESEL,OCT,2013,181,154,0,PVUV,Utility vehicles PV,01-10-2013
HYI2BBCTDI,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,OCT,2013,3570,3265,26,PVPC,Passenger car PV,01-10-2013
HYI2BBCTPT,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,OCT,2013,6074,2780,4367,PVPC,Passenger car PV,01-10-2013
HYI2BBCTHY,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MMVBBBCTDI,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,DIESEL,OCT,2013,251,521,0,PVPC,Passenger car PV,01-10-2013
MMVBBBCTPT,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSEOOBCTPT,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,OCT,2013,0,542,1,PVPC,Passenger car PV,01-10-2013
MSEOOBCTDI,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSEOOBCTHY,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSRZBBCTPT,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,OCT,2013,1337,997,213,PVPC,Passenger car PV,01-10-2013
GMBTOBCTLP,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,LPG,OCT,2013,18,14,0,PVPC,Passenger car PV,01-10-2013
GMBTOBCTPT,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,PETROL,OCT,2013,604,629,0,PVPC,Passenger car PV,01-10-2013
GMBTOBCTDI,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,DIESEL,OCT,2013,1891,2036,0,PVPC,Passenger car PV,01-10-2013
GMBTOBCTHY,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
GMSUBBCTDI,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,DIESEL,OCT,2013,277,354,0,PVPC,Passenger car PV,01-10-2013
GMSUBBCTPT,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,PETROL,OCT,2013,195,260,0,PVPC,Passenger car PV,01-10-2013
VIBEBBSCDI,BE,Beetle,VOLKSWAGEN INDIA PVT LTD,B+,Super Compact,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
VIBEBBSCPT,BE,Beetle,VOLKSWAGEN INDIA PVT LTD,B+,Super Compact,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
TKESOCSCPT,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,PETROL,OCT,2013,1400,656,871,PVPC,Passenger car PV,01-10-2013
TKESOCSCDI,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,DIESEL,OCT,2013,2063,2230,0,PVPC,Passenger car PV,01-10-2013
MSDEOCSCDI,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,DIESEL,OCT,2013,10842,12843,1,PVPC,Passenger car PV,01-10-2013
MSDEOCSCPT,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,PETROL,OCT,2013,4892,4368,877,PVPC,Passenger car PV,01-10-2013
MMVTOCSCDI,VT,Verito,MAHINDRA & MAHINDRA LTD,C,Super Compact,DIESEL,OCT,2013,310,358,0,PVPC,Passenger car PV,01-10-2013
MMVTOCSCPT,VT,Verito,MAHINDRA & MAHINDRA LTD,C,Super Compact,PETROL,OCT,2013,1,11,0,PVPC,Passenger car PV,01-10-2013
HYATOCSCDI,AT,Accent,HYUNDAI MOTOR INDIA LTD,C,Super Compact,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
VIPOBBCTLP,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
VIPOBBCTDI,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,DIESEL,OCT,2013,1997,1457,0,PVPC,Passenger car PV,01-10-2013
VIPOBBCTPT,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,PETROL,OCT,2013,1346,1198,0,PVPC,Passenger car PV,01-10-2013
TKLHBBCTDI,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,DIESEL,OCT,2013,1442,1536,0,PVPC,Passenger car PV,01-10-2013
TKLHBBCTPT,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,PETROL,OCT,2013,2135,615,1543,PVPC,Passenger car PV,01-10-2013
TMICOCCTHY,IC,Indigo CSD,TATA MOTORS LTD,C,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
TMICOCCTLP,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,LPG,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
TMICOCCTDI,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,DIESEL,OCT,2013,2127,3078,30,PVPC,Passenger car PV,01-10-2013
TMICOCCTPT,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,PETROL,OCT,2013,7,11,70,PVPC,Passenger car PV,01-10-2013
TMICOCCTCN,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,CNG,OCT,2013,105,94,0,PVPC,Passenger car PV,01-10-2013
TMIDOBCTHY,ID,Indica,TATA MOTORS LTD,B,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,OCT,2013,3115,5325,25,PVPC,Passenger car PV,01-10-2013
TMIDOBCTCN,ID,Indica,TATA MOTORS LTD,B,Compact:,CNG,OCT,2013,12,11,0,PVPC,Passenger car PV,01-10-2013
TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,OCT,2013,318,10,268,PVPC,Passenger car PV,01-10-2013
SKFABBCTHY,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,HYBRID,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
FAANF1U1DI,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,DIESEL,OCT,2013,0,0,0,PVUV,Utility vehicles PV,01-10-2013
FAANF1U1PT,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,PETROL,OCT,2013,0,0,0,PVUV,Utility vehicles PV,01-10-2013
MSCOOBCTDI,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSCICCMSDI,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
MSCICCMSPT,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYN2BBCTDI,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
HYN2BBCTPT,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,OCT,2013,0,0,0,PVPC,Passenger car PV,01-10-2013
